YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2011 03 29 15 50 999  9.4 12.4  1.41  5.26  4.14 999 9999.0   2.6   4.3 999.0 99.0 99.00
2011 03 29 16 50 999  9.3 11.4  1.50  5.00  4.15 999 9999.0   3.1   4.3 999.0 99.0 99.00
2011 03 29 17 50 999  8.0  9.4  1.38  4.76  4.06 999 9999.0   3.6   4.3 999.0 99.0 99.00
2011 03 29 18 50 999  7.9  9.2  1.25  4.76  3.95 999 9999.0   4.5   4.3 999.0 99.0 99.00
2011 03 29 19 50 999  8.1  9.9  1.07  4.55  3.82 999 9999.0   5.5   4.3 999.0 99.0 99.00
2011 03 29 20 50 999  7.6  8.8  1.05  4.35  3.80 999 9999.0   5.5   4.3 999.0 99.0 99.00
2011 03 29 21 50 999  7.2  8.9  0.87  4.35  3.78 999 9999.0   5.6   4.3 999.0 99.0 99.00
2011 03 29 22 50 999  7.1  8.2  0.87  3.85  3.64 999 9999.0   4.4   4.3 999.0 99.0 99.00
2011 03 29 23 50 999  8.2  9.8  0.83  4.00  3.63 999 9999.0   4.4   4.3 999.0 99.0 99.00
2011 03 30 00 50 999  8.5 10.0  0.96  4.00  3.63 999 9999.0   4.0   4.3 999.0 99.0 99.00
2011 03 30 01 50 999  8.6 10.4  1.04  4.17  3.75 999 9999.0   3.8   4.3 999.0 99.0 99.00
2011 03 30 02 50 999 10.3 12.7  1.24  4.35  3.86 999 9999.0   3.2   4.3 999.0 99.0 99.00
2011 03 30 03 50 999 10.0 11.8  1.55  4.55  4.13 999 9999.0   2.7   4.3 999.0 99.0 99.00
2011 03 30 04 50 999  9.2 11.3  1.50  4.76  4.18 999 9999.0   2.5   4.3 999.0 99.0 99.00
2011 03 30 05 50 999  8.3 10.0  1.41  5.00  4.15 999 9999.0   2.4   4.1 999.0 99.0 99.00
2011 03 30 06 50 999  7.5  9.3  1.38  5.00  4.15 999 9999.0   2.5   4.0 999.0 99.0 99.00
2011 03 30 07 50 999  8.3 10.1  1.12  4.55  3.97 999 9999.0   2.6   4.0 999.0 99.0 99.00
2011 03 30 08 50 999  7.1  8.7  1.07  4.55  3.98 999 9999.0   2.5   4.0 999.0 99.0 99.00
2011 03 30 09 50 999  7.3  8.8  0.93  4.35  3.80 999 9999.0   2.4   4.0 999.0 99.0 99.00
2011 03 30 10 50 999  7.4  8.4  0.87  4.17  3.67 999 9999.0   3.5   4.0 999.0 99.0 99.00
2011 03 30 11 50 999  7.5  8.9  0.81  4.17  3.60 999 9999.0   4.7   4.0 999.0 99.0 99.00
2011 03 30 12 50 999  8.7 11.0  0.91  3.70  3.60 999 9999.0   4.7   4.0 999.0 99.0 99.00
2011 03 30 13 50 999  7.5  9.4  0.89  3.85  3.62 999 9999.0   4.7   4.0 999.0 99.0 99.00
2011 03 30 14 50 999  7.9  9.5  0.94  3.85  3.60 999 9999.0   4.4   4.0 999.0 99.0 99.00
2011 03 30 15 50 999  7.1  8.8  0.88  3.85  3.59 999 9999.0   4.4   4.3 999.0 99.0 99.00
2011 03 30 16 50 999  6.7  8.1  0.90  3.85  3.61 999 9999.0   4.7   4.3 999.0 99.0 99.00
2011 03 30 17 50 999  5.8  6.9  0.84  3.57  3.59 999 9999.0   5.1   4.3 999.0 99.0 99.00
2011 03 30 18 50 999  3.9  4.7  0.65  4.00  3.54 999 9999.0   5.4   4.3 999.0 99.0 99.00
2011 03 30 19 50 999  4.7  5.5  0.55  3.45  3.43 999 9999.0   5.5   4.4 999.0 99.0 99.00
2011 03 30 20 50 999  6.9  7.9  0.45  3.57  3.53 999 9999.0   5.5   4.4 999.0 99.0 99.00
2011 03 30 21 50 999  6.2  7.4  0.53  3.45  3.26 999 9999.0   5.5   4.4 999.0 99.0 99.00
2011 03 30 22 50 999  5.3  6.1  0.59  3.33  3.22 999 9999.0   4.1   4.3 999.0 99.0 99.00
2011 03 30 23 50 999  5.4  6.1  0.52  3.33  3.22 999 9999.0   3.5   4.3 999.0 99.0 99.00
2011 03 31 00 50 999  5.3  6.5  0.48  3.23  3.22 999 9999.0   3.5   4.3 999.0 99.0 99.00
2011 03 31 01 50 999  5.3  6.2  0.48  3.23  3.17 999 9999.0   3.6   4.3 999.0 99.0 99.00
2011 03 31 02 50 999  5.6  6.4  0.55  3.23  3.12 999 9999.0   3.5   4.3 999.0 99.0 99.00
2011 03 31 03 50 999  5.2  6.1  0.55  3.23  3.18 999 9999.0   3.6   4.3 999.0 99.0 99.00
2011 03 31 04 50 999  3.9  4.8  0.52  3.45  3.36 999 9999.0   3.6   4.3 999.0 99.0 99.00
2011 03 31 05 50 999  3.4  4.1  0.53  3.57  3.50 999 9999.0   3.6   4.3 999.0 99.0 99.00
2011 03 31 06 50 999  2.3  2.8  0.51  3.70  3.53 999 9999.0   3.3   4.3 999.0 99.0 99.00
2011 03 31 07 50 999  2.0  2.5  0.42  3.33  3.59 999 9999.0   3.2   4.3 999.0 99.0 99.00
2011 03 31 08 50 999  0.8  1.1  0.40  6.25  3.68 999 9999.0   3.2   4.3 999.0 99.0 99.00
2011 03 31 09 50 999  1.2  1.6  0.41  3.33  3.67 999 9999.0   3.2   4.3 999.0 99.0 99.00
2011 03 31 10 50 999  1.7  2.3  0.40  6.25  3.78 999 9999.0   3.5   4.1 999.0 99.0 99.00
2011 03 31 11 50 999  2.4  3.1  0.40  3.45  3.76 999 9999.0   3.9   4.3 999.0 99.0 99.00
2011 03 31 12 50 999  3.6  4.5  0.38  3.45  3.75 999 9999.0   4.9   4.3 999.0 99.0 99.00
2011 03 31 13 50 999  3.2  3.9  0.36  3.45  3.81 999 9999.0   4.7   4.3 999.0 99.0 99.00
2011 03 31 14 50 999  3.2  3.7  0.35  3.70  3.78 999 9999.0   4.8   4.3 999.0 99.0 99.00
2011 03 31 15 50 999  2.4  2.7  0.33  3.57  3.92 999 9999.0   5.2   4.3 999.0 99.0 99.00
2011 03 31 16 50 999  2.2  2.6  0.34  3.70  4.08 999 9999.0   6.2   4.4 999.0 99.0 99.00
2011 03 31 17 50 999  3.0  3.4  0.33  3.57  4.04 999 9999.0   6.4   4.4 999.0 99.0 99.00
2011 03 31 18 50 999  2.8  3.3  0.31  6.67  4.24 999 9999.0   6.5   4.7 999.0 99.0 99.00
2011 03 31 19 50 999  2.8  3.2  0.32  7.14  4.52 999 9999.0   5.2   4.7 999.0 99.0 99.00
2011 03 31 20 50 999  2.9  3.4  0.32  5.88  4.46 999 9999.0   4.4   4.4 999.0 99.0 99.00
2011 03 31 21 50 999  3.6  4.4  0.32  7.69  4.59 999 9999.0   4.1   4.4 999.0 99.0 99.00
2011 03 31 22 50 999  3.7  4.2  0.32  5.88  4.51 999 9999.0   3.9   4.4 999.0 99.0 99.00
2011 03 31 23 50 999  3.9  4.8  0.32  5.56  4.53 999 9999.0   4.0   4.3 999.0 99.0 99.00
2011 04 01 00 50 999  4.3  5.5  0.37  5.88  4.07 999 9999.0   4.0   4.3 999.0 99.0 99.00
2011 04 01 01 50 999  3.9  4.9  0.44  5.26  3.75 999 9999.0   4.0   4.4 999.0 99.0 99.00
2011 04 01 02 50 999  7.6  9.0  0.50  4.35  3.64 999 9999.0   1.7   4.4 999.0 99.0 99.00
2011 04 01 03 50 999  6.3  7.3  0.67  3.33  3.36 999 9999.0   0.5   4.4 999.0 99.0 99.00
2011 04 01 04 50 999  8.3  9.8  0.73  3.85  3.53 999 9999.0   0.9   4.4 999.0 99.0 99.00
2011 04 01 05 50 999  9.1 11.1  0.86  3.33  3.61 999 9999.0   1.3   4.4 999.0 99.0 99.00
2011 04 01 06 50 999  9.6 12.6  1.11  3.85  3.83 999 9999.0   1.6   4.3 999.0 99.0 99.00
2011 04 01 07 50 999 11.4 13.5  1.42  4.35  4.08 999 9999.0   1.5   4.3 999.0 99.0 99.00
2011 04 01 08 50 999 11.3 13.8  1.56  4.55  4.21 999 9999.0   2.0   4.3 999.0 99.0 99.00
2011 04 01 09 50 999 12.4 14.8  1.89  5.56  4.49 999 9999.0   2.3   4.3 999.0 99.0 99.00
2011 04 01 10 50 999 15.1 18.5  2.39  5.88  4.82 999 9999.0   2.4   4.3 999.0 99.0 99.00
2011 04 01 11 50 999 15.3 19.9  2.65  5.88  5.08 999 9999.0   2.8   4.3 999.0 99.0 99.00
2011 04 01 12 50 999 17.4 24.1  3.26  7.69  5.35 999 9999.0   2.8   4.4 999.0 99.0 99.00
2011 04 01 13 50 999 16.9 22.0  3.74  7.69  5.96 999 9999.0   3.1   4.4 999.0 99.0 99.00
2011 04 01 14 50 999 16.6 21.1  4.14  8.33  6.23 999 9999.0   3.2   4.4 999.0 99.0 99.00
2011 04 01 15 50 999 13.9 18.0  4.49  9.09  6.72 999 9999.0   3.5   4.3 999.0 99.0 99.00
2011 04 01 16 50 999 12.4 15.4  4.57  9.09  6.81 999 9999.0   3.9   4.3 999.0 99.0 99.00
2011 04 01 17 50 999 12.7 15.5  4.36  9.09  7.05 999 9999.0   3.9   4.3 999.0 99.0 99.00
2011 04 01 18 50 999 11.8 14.4  4.29 10.00  6.91 999 9999.0   3.9   4.3 999.0 99.0 99.00
2011 04 01 19 50 999 11.2 14.0  4.68  9.09  7.35 999 9999.0   4.0   4.3 999.0 99.0 99.00
2011 04 01 20 50 999 13.3 16.8  4.18 10.00  6.68 999 9999.0   3.2   4.3 999.0 99.0 99.00
2011 04 01 21 50 999 14.9 19.0  4.38  9.09  6.73 999 9999.0   1.7   4.3 999.0 99.0 99.00
2011 04 01 22 50 999 14.0 17.5  3.92 10.00  6.44 999 9999.0   1.5   4.3 999.0 99.0 99.00
2011 04 01 23 50 999 12.7 16.0  4.08  9.09  6.59 999 9999.0   1.4   4.3 999.0 99.0 99.00
2011 04 02 00 50 999 10.8 13.3  3.82  9.09  6.47 999 9999.0   1.9   4.3 999.0 99.0 99.00
2011 04 02 01 50 999 11.4 14.4  3.69 10.00  6.35 999 9999.0   2.0   4.3 999.0 99.0 99.00
2011 04 02 02 50 999 13.0 16.5  3.55  8.33  6.23 999 9999.0   1.8   4.3 999.0 99.0 99.00
2011 04 02 03 50 999 13.2 16.1  3.45  5.88  6.00 999 9999.0   1.6   4.3 999.0 99.0 99.00
2011 04 02 04 50 999 12.5 15.9  3.36  5.88  5.86 999 9999.0   2.4   4.3 999.0 99.0 99.00
2011 04 02 05 50 999 11.4 14.3  3.12 10.00  5.81 999 9999.0   2.4   4.3 999.0 99.0 99.00
2011 04 02 06 50 999 12.0 15.3  2.91 10.00  5.66 999 9999.0   1.9   4.3 999.0 99.0 99.00
2011 04 02 07 50 999 11.9 14.8  2.68 10.00  5.68 999 9999.0   2.8   4.3 999.0 99.0 99.00
2011 04 02 08 50 999 12.4 14.8  2.61 10.00  5.47 999 9999.0   3.1   4.2 999.0 99.0 99.00
2011 04 02 09 50 999 11.7 14.6  2.60 10.00  5.65 999 9999.0   3.2   4.2 999.0 99.0 99.00
2011 04 02 10 50 999 11.7 15.2  2.42  5.56  5.35 999 9999.0   3.2   4.1 999.0 99.0 99.00
2011 04 02 11 50 999 11.1 13.7  2.58  6.25  5.37 999 9999.0   4.7   4.1 999.0 99.0 99.00
2011 04 02 12 50 999 11.7 14.6  2.42  6.25  5.18 999 9999.0   5.0   4.2 999.0 99.0 99.00
2011 04 02 13 50 999 10.9 13.2  2.38  5.88  5.22 999 9999.0   4.9   4.3 999.0 99.0 99.00
2011 04 02 14 50 999 10.7 13.3  2.41  6.67  5.32 999 9999.0   5.5   4.3 999.0 99.0 99.00
2011 04 02 15 50 999  9.4 11.3  2.21  5.88  5.18 999 9999.0   5.9   4.3 999.0 99.0 99.00
2011 04 02 16 50 999  8.9 10.9  2.07  6.25  5.17 999 9999.0   6.2   4.3 999.0 99.0 99.00
2011 04 02 17 50 999  7.8  9.0  2.05 10.00  5.30 999 9999.0   6.6   4.3 999.0 99.0 99.00
2011 04 02 18 50 999  8.1  9.4  1.98 10.00  5.48 999 9999.0   6.8   4.3 999.0 99.0 99.00
2011 04 02 19 50 999  6.6  8.3  1.69 10.00  5.14 999 9999.0   7.0   4.3 999.0 99.0 99.00
2011 04 02 20 50 999  6.4  7.3  1.70 10.00  5.35 999 9999.0   7.0   4.4 999.0 99.0 99.00
2011 04 02 21 50 999  6.2  7.1  1.57  9.09  5.35 999 9999.0   7.1   4.3 999.0 99.0 99.00
2011 04 02 22 50 999  6.5  7.8  1.32 11.11  5.09 999 9999.0   5.4   4.3 999.0 99.0 99.00
2011 04 02 23 50 999  6.3  7.2  1.22 11.11  5.13 999 9999.0   5.2   4.3 999.0 99.0 99.00
2011 04 03 00 50 999  7.0  8.5  1.08 11.11  4.99 999 9999.0   4.9   4.3 999.0 99.0 99.00
2011 04 03 01 50 999  7.3  8.5  1.05 11.11  4.46 999 9999.0   5.0   4.3 999.0 99.0 99.00
2011 04 03 02 50 999  7.7  9.2  1.26 11.11  4.70 999 9999.0   5.1   4.3 999.0 99.0 99.00
2011 04 03 03 50 999  9.2 11.0  1.38 10.00  4.65 999 9999.0   5.1   4.3 999.0 99.0 99.00
2011 04 03 04 50 999 10.1 12.2  1.66  9.09  4.71 999 9999.0   4.8   4.3 999.0 99.0 99.00
2011 04 03 05 50 999 10.3 12.0  1.84  5.00  4.80 999 9999.0   4.8   4.3 999.0 99.0 99.00
2011 04 03 06 50 999 10.7 12.8  1.90  5.26  4.77 999 9999.0   4.8   4.3 999.0 99.0 99.00
2011 04 03 07 50 999 10.3 12.2  1.84  5.26  4.72 999 9999.0   4.7   4.3 999.0 99.0 99.00
2011 04 03 08 50 999 10.5 12.2  1.83  5.26  4.76 999 9999.0   4.4   4.3 999.0 99.0 99.00
2011 04 03 09 50 999 10.5 12.3  1.87  5.56  4.86 999 9999.0   4.4   4.3 999.0 99.0 99.00
2011 04 03 10 50 999  9.7 12.0  1.73  5.26  4.54 999 9999.0   5.1   4.3 999.0 99.0 99.00
2011 04 03 11 50 999 10.5 12.5  1.79  5.56  4.77 999 9999.0   5.8   4.3 999.0 99.0 99.00
2011 04 03 12 50 999 10.0 12.0  1.58  5.56  4.71 999 9999.0   5.9   4.3 999.0 99.0 99.00
2011 04 03 13 50 999  9.9 11.5  1.72  5.56  4.60 999 9999.0   5.8   4.3 999.0 99.0 99.00
2011 04 03 14 50 999  8.9 10.7  1.70  5.26  4.56 999 9999.0   5.9   4.3 999.0 99.0 99.00
2011 04 03 15 50 999  9.0 10.4  1.65  5.88  4.72 999 9999.0   6.0   4.3 999.0 99.0 99.00
2011 04 03 16 50 999  7.7  9.2  1.61  5.56  4.77 999 9999.0   6.3   4.3 999.0 99.0 99.00
2011 04 03 17 50 999  6.5  7.6  1.41  5.26  4.60 999 9999.0   6.6   4.3 999.0 99.0 99.00
2011 04 03 18 50 999  6.7  8.0  1.49  5.56  5.00 999 9999.0   7.1   4.4 999.0 99.0 99.00
2011 04 03 19 50 999  4.5  5.9  1.36  5.56  4.81 999 9999.0   7.1   4.4 999.0 99.0 99.00
2011 04 03 20 50 999  6.1  6.9  1.13  4.76  4.55 999 9999.0   7.4   4.4 999.0 99.0 99.00
2011 04 03 21 50 999  4.9  5.8  1.12 10.00  4.37 999 9999.0   7.2   4.4 999.0 99.0 99.00
2011 04 03 22 50 999  5.3  6.4  1.06 11.11  4.52 999 9999.0   6.3   4.3 999.0 99.0 99.00
2011 04 03 23 50 999  7.3  8.8  1.06  4.76  4.33 999 9999.0   5.6   4.3 999.0 99.0 99.00
2011 04 04 00 50 999  7.6  9.1  1.05  4.35  4.05 999 9999.0   5.6   4.4 999.0 99.0 99.00
2011 04 04 01 50 999  6.2  7.3  1.08  4.55  4.18 999 9999.0   5.1   4.3 999.0 99.0 99.00
2011 04 04 02 50 999  4.0  4.8  1.03  4.55  4.20 999 9999.0   4.7   4.3 999.0 99.0 99.00
2011 04 04 03 50 999  3.8  4.3  0.93  4.35  4.13 999 9999.0   4.4   4.3 999.0 99.0 99.00
2011 04 04 04 50 999  3.0  3.6  0.83 10.00  4.29 999 9999.0   4.0   4.3 999.0 99.0 99.00
2011 04 04 05 50 999  2.9  3.4  0.78  9.09  4.50 999 9999.0   3.9   4.3 999.0 99.0 99.00
2011 04 04 06 50 999  2.9  3.6  0.83 10.00  5.23 999 9999.0   4.0   4.3 999.0 99.0 99.00
2011 04 04 07 50 999  2.4  2.9  0.92 10.00  6.05 999 9999.0   3.9   4.3 999.0 99.0 99.00
2011 04 04 08 50 999  0.1  0.6  0.88 10.00  6.32 999 9999.0   2.9   4.3 999.0 99.0 99.00
2011 04 04 09 50 999  1.6  2.3  0.90 10.00  6.76 999 9999.0   3.6   4.3 999.0 99.0 99.00
2011 04 04 10 50 999  2.3  3.2  0.85  9.09  6.82 999 9999.0   4.3   4.3 999.0 99.0 99.00
2011 04 04 11 50 999  2.4  3.0  0.74  7.69  6.51 999 9999.0   5.6   4.3 999.0 99.0 99.00
2011 04 04 12 50 999  4.4  5.1  0.78 10.00  6.87 999 9999.0   4.8   4.3 999.0 99.0 99.00
2011 04 04 13 50 999  5.1  5.8  0.66  9.09  6.48 999 9999.0   5.1   4.3 999.0 99.0 99.00
2011 04 04 14 50 999  6.0  7.1  0.66  8.33  5.80 999 9999.0   4.9   4.3 999.0 99.0 99.00
2011 04 04 15 50 999  8.4 10.6  0.71  9.09  4.01 999 9999.0   5.5   4.4 999.0 99.0 99.00
2011 04 04 16 50 999  7.9 12.1  0.92 10.00  3.84 999 9999.0   5.5   4.3 999.0 99.0 99.00
2011 04 04 17 50 999  8.0 10.2  1.18  3.85  4.00 999 9999.0   4.4   4.3 999.0 99.0 99.00
2011 04 04 18 50 999 11.0 14.0  1.26  4.35  4.12 999 9999.0   3.0   4.3 999.0 99.0 99.00
2011 04 04 19 50 999 11.1 13.4  1.59  4.76  4.31 999 9999.0   2.8   4.3 999.0 99.0 99.00
2011 04 04 20 50 999 13.9 17.4  1.77  5.00  4.48 999 9999.0   3.1   4.3 999.0 99.0 99.00
2011 04 04 21 50 999 11.8 14.5  2.21  5.88  4.79 999 9999.0   3.9   4.3 999.0 99.0 99.00
2011 04 04 22 50 999 11.5 14.5  2.21  6.25  4.99 999 9999.0   4.3   4.3 999.0 99.0 99.00
2011 04 04 23 50 999  9.5 12.5  2.42  6.67  5.08 999 9999.0   5.5   4.3 999.0 99.0 99.00
2011 04 05 00 50 999  6.6  8.5  2.30  6.67  5.26 999 9999.0   5.7   4.3 999.0 99.0 99.00
2011 04 05 01 50 999  7.1  8.4  2.61  6.67  5.48 999 9999.0   5.9   4.3 999.0 99.0 99.00
2011 04 05 02 50 999  5.8  6.6  2.19  7.14  5.33 999 9999.0   5.8   4.3 999.0 99.0 99.00
2011 04 05 03 50 999  5.7  6.6  2.35  7.14  5.59 999 9999.0   5.5   4.3 999.0 99.0 99.00
2011 04 05 04 50 999  6.1  7.0  1.95  7.14  5.43 999 9999.0   5.6   4.3 999.0 99.0 99.00
2011 04 05 05 50 999  3.5  4.2  1.85  7.14  5.43 999 9999.0   5.2   4.3 999.0 99.0 99.00
2011 04 05 06 50 999  6.7  8.1  1.80  7.14  5.46 999 9999.0   5.2   4.3 999.0 99.0 99.00
2011 04 05 07 50 999  6.1  7.5  1.74  6.67  5.39 999 9999.0   5.5   4.3 999.0 99.0 99.00
2011 04 05 08 50 999  9.9 12.1  1.61  6.67  5.00 999 9999.0   6.6   4.3 999.0 99.0 99.00
2011 04 05 09 50 999 13.5 16.5  2.25  7.69  5.20 999 9999.0   7.3   4.3 999.0 99.0 99.00
2011 04 05 10 50 999 11.8 14.2  2.66  6.67  5.48 999 9999.0   7.2   4.3 999.0 99.0 99.00
2011 04 05 11 50 999  9.2 10.9  2.67  6.67  5.61 999 9999.0   7.0   4.3 999.0 99.0 99.00
2011 04 05 12 50 999 11.2 14.0  2.54  7.69  5.46 999 9999.0   7.6   4.3 999.0 99.0 99.00
2011 04 05 13 50 999 14.1 17.7  3.27  7.14  5.81 999 9999.0   8.7   4.3 999.0 99.0 99.00
2011 04 05 14 50 999 12.4 15.1  3.35  7.14  6.00 999 9999.0   7.8   4.3 999.0 99.0 99.00
2011 04 05 15 50 999 13.4 16.8  3.24  8.33  5.77 999 9999.0   8.0   4.4 999.0 99.0 99.00
2011 04 05 16 50 999 12.8 15.2  3.42  7.69  6.10 999 9999.0   7.8   4.4 999.0 99.0 99.00
2011 04 05 17 50 999 12.4 14.9  3.64  7.69  6.33 999 9999.0   8.8   4.4 999.0 99.0 99.00
2011 04 05 18 50 999 11.8 14.4  3.64 10.00  6.33 999 9999.0   7.9   4.4 999.0 99.0 99.00
2011 04 05 19 50 999 11.5 13.9  3.91  9.09  6.75 999 9999.0   7.5   4.4 999.0 99.0 99.00
2011 04 05 20 50 999  6.5  8.4  3.95 11.11  7.14 999 9999.0   5.5   4.4 999.0 99.0 99.00
2011 04 05 21 50 999  8.2 10.9  3.64 11.11  7.13 999 9999.0   4.8   4.4 999.0 99.0 99.00
2011 04 05 22 50 999 10.3 14.0  3.21 10.00  6.55 999 9999.0   4.3   4.4 999.0 99.0 99.00
2011 04 05 23 50 999  6.3  8.1  3.42 10.00  7.04 999 9999.0   4.3   4.4 999.0 99.0 99.00
2011 04 06 00 50 999  7.5  9.1  3.20 10.00  7.03 999 9999.0   4.1   4.4 999.0 99.0 99.00
2011 04 06 01 50 999  5.2  6.2  2.68 10.00  6.66 999 9999.0   4.0   4.4 999.0 99.0 99.00
2011 04 06 02 50 999  7.1  9.4  2.61 11.11  6.78 999 9999.0   4.4   4.4 999.0 99.0 99.00
2011 04 06 03 50 999 10.3 12.1  2.76 11.11  6.43 999 9999.0   4.4   4.4 999.0 99.0 99.00
2011 04 06 04 50 999  9.8 12.1  2.93 12.50  6.46 999 9999.0   4.3   4.4 999.0 99.0 99.00
2011 04 06 05 50 999 10.0 12.4  3.16 11.11  6.92 999 9999.0   4.3   4.4 999.0 99.0 99.00
2011 04 06 06 50 999 10.1 12.7  2.89 11.11  6.29 999 9999.0   4.3   4.4 999.0 99.0 99.00
2011 04 06 07 50 999 11.4 13.7  3.16 12.50  6.77 999 9999.0   4.0   4.4 999.0 99.0 99.00
2011 04 06 08 50 999 11.2 13.9  3.09 11.11  6.57 999 9999.0   3.9   4.4 999.0 99.0 99.00
2011 04 06 09 50 999 11.6 14.4  3.02 10.00  6.34 999 9999.0   3.6   4.3 999.0 99.0 99.00
2011 04 06 10 50 999 12.1 14.1  2.75 11.11  5.77 999 9999.0   3.4   4.3 999.0 99.0 99.00
2011 04 06 11 50 999 11.9 14.5  2.64  5.88  5.48 999 9999.0   4.3   4.3 999.0 99.0 99.00
2011 04 06 12 50 999 11.7 14.2  2.57 12.50  5.59 999 9999.0   4.0   4.3 999.0 99.0 99.00
2011 04 06 13 50 999 10.9 13.6  2.69  6.25  5.51 999 9999.0   4.1   4.4 999.0 99.0 99.00
2011 04 06 14 50 999 11.4 13.6  2.58  5.56  5.36 999 9999.0   4.5   4.4 999.0 99.0 99.00
2011 04 06 15 50 999 10.3 13.1  2.39  6.25  5.45 999 9999.0   4.7   4.4 999.0 99.0 99.00
2011 04 06 16 50 999  9.4 11.1  2.36 12.50  5.62 999 9999.0   5.2   4.4 999.0 99.0 99.00
2011 04 06 17 50 999  8.7 11.6  2.13  6.25  5.57 999 9999.0   5.7   4.4 999.0 99.0 99.00
2011 04 06 18 50 999  7.7  9.3  2.27 11.11  5.86 999 9999.0   6.0   4.4 999.0 99.0 99.00
2011 04 06 19 50 999  7.5  9.1  2.12 11.11  6.10 999 9999.0   6.4   4.4 999.0 99.0 99.00
2011 04 06 20 50 999  6.2  7.3  2.04 10.00  6.27 999 9999.0   6.6   4.4 999.0 99.0 99.00
2011 04 06 21 50 999  5.5  6.7  1.84 11.11  6.15 999 9999.0   5.8   4.4 999.0 99.0 99.00
2011 04 06 22 50 999  8.5 11.4  1.53 11.11  5.81 999 9999.0   3.9   4.4 999.0 99.0 99.00
2011 04 06 23 50 999  8.9 10.7  1.69 12.50  5.13 999 9999.0   3.0   4.4 999.0 99.0 99.00
2011 04 07 00 50 999  9.1 10.9  1.48 12.50  4.95 999 9999.0   3.9   4.4 999.0 99.0 99.00
2011 04 07 01 50 999  8.1 10.0  1.56  5.00  4.87 999 9999.0   3.6   4.4 999.0 99.0 99.00
2011 04 07 02 50 999  7.5  9.2  1.61 11.11  4.87 999 9999.0   3.2   4.4 999.0 99.0 99.00
2011 04 07 03 50 999  6.6  8.8  1.52  4.76  4.74 999 9999.0   2.8   4.4 999.0 99.0 99.00
2011 04 07 04 50 999  7.0  8.4  1.39  4.35  4.54 999 9999.0   2.8   4.4 999.0 99.0 99.00
2011 04 07 05 50 999  6.0  7.2  1.28  4.55  4.57 999 9999.0   2.7   4.4 999.0 99.0 99.00
2011 04 07 06 50 999  6.4  8.4  1.34 11.11  4.71 999 9999.0   2.7   4.4 999.0 99.0 99.00
2011 04 07 07 50 999  6.5  8.0  1.41 10.00  4.80 999 9999.0   2.5   4.4 999.0 99.0 99.00
2011 04 07 08 50 999  5.7  6.9  1.19 10.00  4.91 999 9999.0   2.4   4.4 999.0 99.0 99.00
2011 04 07 09 50 999  4.5  5.7  1.31 10.00  5.24 999 9999.0   2.1   4.4 999.0 99.0 99.00
2011 04 07 10 50 999  3.8  5.2  1.19 10.00  5.20 999 9999.0   3.5   4.4 999.0 99.0 99.00
2011 04 07 11 50 999  4.1  5.4  1.12 10.00  5.70 999 9999.0   4.6   4.4 999.0 99.0 99.00
2011 04 07 12 50 999  4.0  4.9  1.02  9.09  5.87 999 9999.0   5.1   4.4 999.0 99.0 99.00
2011 04 07 13 50 999  4.2  5.0  0.85 10.00  5.36 999 9999.0   5.1   4.4 999.0 99.0 99.00
2011 04 07 14 50 999  3.8  4.5  0.86 11.11  5.58 999 9999.0   5.1   4.6 999.0 99.0 99.00
2011 04 07 15 50 999  3.8  4.6  0.76 11.11  5.28 999 9999.0   4.9   4.7 999.0 99.0 99.00
2011 04 07 16 50 999  3.5  4.2  0.76 11.11  5.21 999 9999.0   4.9   4.8 999.0 99.0 99.00
2011 04 07 17 50 999  4.2  5.3  0.76 10.00  5.55 999 9999.0   5.0   4.8 999.0 99.0 99.00
2011 04 07 18 50 999  4.0  4.8  0.78 10.00  5.58 999 9999.0   5.1   4.8 999.0 99.0 99.00
2011 04 07 19 50 999  4.3  5.3  0.89 10.00  6.15 999 9999.0   5.4   4.9 999.0 99.0 99.00
2011 04 07 20 50 999  4.9  5.7  0.87  9.09  6.10 999 9999.0   5.6   4.9 999.0 99.0 99.00
2011 04 07 21 50 999  6.4  7.4  0.83  9.09  5.45 999 9999.0   5.5   4.8 999.0 99.0 99.00
2011 04 07 22 50 999  7.0  8.4  0.87 10.00  4.71 999 9999.0   4.4   4.8 999.0 99.0 99.00
2011 04 07 23 50 999  7.1  8.7  0.90 10.00  4.27 999 9999.0   3.6   4.8 999.0 99.0 99.00
2011 04 08 00 50 999  7.0  7.9  1.01  9.09  4.27 999 9999.0   3.9   4.7 999.0 99.0 99.00
2011 04 08 01 50 999  6.0  7.0  0.93 10.00  4.22 999 9999.0   3.9   4.7 999.0 99.0 99.00
2011 04 08 02 50 999  5.7  6.8  0.89 10.00  4.33 999 9999.0   3.9   4.7 999.0 99.0 99.00
2011 04 08 03 50 999  6.1  7.2  0.82 10.00  4.12 999 9999.0   3.7   4.7 999.0 99.0 99.00
2011 04 08 04 50 999  5.5  6.6  0.79 10.00  4.26 999 9999.0   4.0   4.7 999.0 99.0 99.00
2011 04 08 05 50 999  4.3  5.1  0.72  9.09  4.40 999 9999.0   3.6   4.7 999.0 99.0 99.00
2011 04 08 06 50 999  5.7  7.0  0.74 10.00  4.66 999 9999.0   3.6   4.4 999.0 99.0 99.00
